사업명,기준년월,시도,수급권자수,수급가구수
기초의료급여,2021-02,충청북도            ,45940,35838
기초의료급여,2021-02,충청남도            ,53751,41800
기초의료급여,2021-02,전라북도            ,81206,58843
기초의료급여,2021-02,전라남도            ,65284,49857
기초의료급여,2021-02,경상북도            ,90830,70878
기초의료급여,2021-02,경상남도            ,91594,71533
기초의료급여,2021-02,제주특별자치도      ,19576,14323
기초의료급여,2021-03,서울특별시          ,249601,191057
기초의료급여,2021-03,부산광역시          ,140231,107290
기초의료급여,2021-03,대구광역시          ,93912,69905
기초의료급여,2021-03,인천광역시          ,95287,69349
기초의료급여,2021-03,광주광역시          ,56831,39109
기초의료급여,2021-03,대전광역시          ,47195,34700
기초의료급여,2021-03,울산광역시          ,20438,16187
기초의료급여,2021-03,세종특별자치시      ,3979,3048
기초의료급여,2021-03,경기도              ,236745,183106
기초의료급여,2021-03,강원도              ,54114,42042
기초의료급여,2021-03,충청북도            ,46158,36085
기초의료급여,2021-03,충청남도            ,53974,42009
기초의료급여,2021-03,전라북도            ,81254,59015
기초의료급여,2021-03,전라남도            ,65166,49891
기초의료급여,2021-03,경상북도            ,91107,71246
기초의료급여,2021-03,경상남도            ,92164,72096
기초의료급여,2021-03,제주특별자치도      ,19688,14450
기초의료급여,2021-04,서울특별시          ,250245,191874
기초의료급여,2021-04,부산광역시          ,140763,107816
기초의료급여,2021-04,대구광역시          ,93777,69973
기초의료급여,2021-04,인천광역시          ,95666,69750
기초의료급여,2021-04,광주광역시          ,56716,39171
기초의료급여,2021-04,대전광역시          ,47443,34962
기초의료급여,2021-04,울산광역시          ,20522,16279
기초의료급여,2021-04,세종특별자치시      ,3973,3044
기초의료급여,2021-04,경기도              ,237584,184049
기초의료급여,2021-04,강원도              ,54068,42086
기초의료급여,2021-04,충청북도            ,46391,36275
기초의료급여,2021-04,충청남도            ,53994,42099
기초의료급여,2021-04,전라북도            ,81230,59125
기초의료급여,2021-04,전라남도            ,65018,49889
기초의료급여,2021-04,경상북도            ,91420,71563
기초의료급여,2021-04,경상남도            ,92222,72285
기초의료급여,2021-04,제주특별자치도      ,19757,14527
기초의료급여,2021-05,서울특별시          ,250807,192534
기초의료급여,2021-05,부산광역시          ,140907,108069
기초의료급여,2021-05,대구광역시          ,93849,70151
기초의료급여,2021-05,인천광역시          ,95830,69993
기초의료급여,2021-05,광주광역시          ,56531,39145
기초의료급여,2021-05,대전광역시          ,47549,35127
기초의료급여,2021-05,울산광역시          ,20618,16377
기초의료급여,2021-05,세종특별자치시      ,3957,3048
기초의료급여,2021-05,경기도              ,237832,184543
기초의료급여,2021-05,강원도              ,53996,42096
기초의료급여,2021-05,충청북도            ,46390,36308
기초의료급여,2021-05,충청남도            ,53963,42134
기초의료급여,2021-05,전라북도            ,81132,59091
기초의료급여,2021-05,전라남도            ,64464,49561
기초의료급여,2021-05,경상북도            ,91387,71623
기초의료급여,2021-05,경상남도            ,92299,72417
기초의료급여,2021-05,제주특별자치도      ,19830,14606
기초의료급여,2021-06,서울특별시          ,249266,191808
기초의료급여,2021-06,부산광역시          ,140201,107667
기초의료급여,2021-06,대구광역시          ,93428,70005
기초의료급여,2021-06,인천광역시          ,95476,69908
기초의료급여,2021-06,광주광역시          ,56032,38909
기초의료급여,2021-06,대전광역시          ,47229,35004
기초의료급여,2021-06,울산광역시          ,20595,16390
기초의료급여,2021-06,세종특별자치시      ,3949,3033
기초의료급여,2021-06,경기도              ,236126,183643
기초의료급여,2021-06,강원도              ,53432,41729
기초의료급여,2021-06,충청북도            ,46086,36137
기초의료급여,2021-06,충청남도            ,53413,41838
기초의료급여,2021-06,전라북도            ,80284,58571
기초의료급여,2021-06,전라남도            ,63628,48998
기초의료급여,2021-06,경상북도            ,90528,71053
기초의료급여,2021-06,경상남도            ,92064,72324
기초의료급여,2021-06,제주특별자치도      ,19747,14599
기초의료급여,2021-07,서울특별시          ,248955,191998
기초의료급여,2021-07,부산광역시          ,140089,107816
기초의료급여,2021-07,대구광역시          ,93296,70088
기초의료급여,2021-07,인천광역시          ,95790,70324
기초의료급여,2021-07,광주광역시          ,55954,38983
기초의료급여,2021-07,대전광역시          ,47259,35135
기초의료급여,2021-07,울산광역시          ,20611,16458
기초의료급여,2021-07,세종특별자치시      ,3947,3044
기초의료급여,2021-07,경기도              ,236386,184308
기초의료급여,2021-07,강원도              ,53246,41724
기초의료급여,2021-07,충청북도            ,45984,36145
기초의료급여,2021-07,충청남도            ,53462,41929
기초의료급여,2021-07,전라북도            ,79897,58500
기초의료급여,2021-07,전라남도            ,63481,49027
기초의료급여,2021-07,경상북도            ,90453,71132
기초의료급여,2021-07,경상남도            ,92090,72495
기초의료급여,2021-07,제주특별자치도      ,19752,14645
기초의료급여,2021-08,서울특별시          ,249416,192628
기초의료급여,2021-08,부산광역시          ,140354,108081
기초의료급여,2021-08,대구광역시          ,93291,70187
기초의료급여,2021-08,인천광역시          ,96161,70722
기초의료급여,2021-08,광주광역시          ,55971,39045
기초의료급여,2021-08,대전광역시          ,47370,35261
기초의료급여,2021-08,울산광역시          ,20751,16583
기초의료급여,2021-08,세종특별자치시      ,3958,3051
기초의료급여,2021-08,경기도              ,237063,185108
기초의료급여,2021-08,강원도              ,53161,41676
기초의료급여,2021-08,충청북도            ,45934,36141
기초의료급여,2021-08,충청남도            ,53603,42077
기초의료급여,2021-08,전라북도            ,79960,58660
기초의료급여,2021-08,전라남도            ,63427,49049
기초의료급여,2021-08,경상북도            ,90654,71344
기초의료급여,2021-08,경상남도            ,92414,72829
기초의료급여,2021-08,제주특별자치도      ,19807,14681
기초의료급여,2021-09,서울특별시          ,249176,192727
기초의료급여,2021-09,부산광역시          ,140388,108210
기초의료급여,2021-09,대구광역시          ,93280,70307
기초의료급여,2021-09,인천광역시          ,96319,70922
기초의료급여,2021-09,광주광역시          ,55940,39109
기초의료급여,2021-09,대전광역시          ,47252,35232
기초의료급여,2021-09,울산광역시          ,20802,16644
기초의료급여,2021-09,세종특별자치시      ,3977,3071
기초의료급여,2021-09,경기도              ,237213,185483
기초의료급여,2021-09,강원도              ,53168,41735
기초의료급여,2021-09,충청북도            ,45902,36157
기초의료급여,2021-09,충청남도            ,53622,42137
기초의료급여,2021-09,전라북도            ,79809,58618
기초의료급여,2021-09,전라남도            ,63222,48958
기초의료급여,2021-09,경상북도            ,90627,71412
기초의료급여,2021-09,경상남도            ,92492,72949
기초의료급여,2021-09,제주특별자치도      ,19801,14687
기초의료급여,2021-10,서울특별시          ,249310,193077
기초의료급여,2021-10,부산광역시          ,140367,108315
기초의료급여,2021-10,대구광역시          ,92973,70162
기초의료급여,2021-10,인천광역시          ,96396,71064
기초의료급여,2021-10,광주광역시          ,55887,39141
기초의료급여,2021-10,대전광역시          ,47328,35319
기초의료급여,2021-10,울산광역시          ,20822,16678
기초의료급여,2021-10,세종특별자치시      ,3967,3066
기초의료급여,2021-10,경기도              ,237532,185928
기초의료급여,2021-10,강원도              ,53075,41727
기초의료급여,2021-10,충청북도            ,45896,36180
기초의료급여,2021-10,충청남도            ,53650,42196
기초의료급여,2021-10,전라북도            ,79674,58592
기초의료급여,2021-10,전라남도            ,63114,48903
기초의료급여,2021-10,경상북도            ,90624,71453
기초의료급여,2021-10,경상남도            ,92522,73024
기초의료급여,2021-10,제주특별자치도      ,19847,14732
기초의료급여,2021-11,서울특별시          ,249529,193509
기초의료급여,2021-11,부산광역시          ,140625,108589
기초의료급여,2021-11,대구광역시          ,92877,70172
기초의료급여,2021-11,인천광역시          ,96336,71102
기초의료급여,2021-11,광주광역시          ,55840,39191
기초의료급여,2021-11,대전광역시          ,47370,35397
기초의료급여,2021-11,울산광역시          ,20912,16767
기초의료급여,2021-11,세종특별자치시      ,3978,3064
기초의료급여,2021-11,경기도              ,237816,186452
기초의료급여,2021-11,강원도              ,52999,41701
기초의료급여,2021-11,충청북도            ,45867,36188
기초의료급여,2021-11,충청남도            ,53617,42221
기초의료급여,2021-11,전라북도            ,79587,58578
기초의료급여,2021-11,전라남도            ,62908,48759
기초의료급여,2021-11,경상북도            ,90537,71492
기초의료급여,2021-11,경상남도            ,92749,73238
기초의료급여,2021-11,제주특별자치도      ,19813,14706
기초의료급여,2021-12,서울특별시          ,247973,192622
기초의료급여,2021-12,부산광역시          ,139735,108107
기초의료급여,2021-12,대구광역시          ,92499,69981
기초의료급여,2021-12,인천광역시          ,95807,70810
기초의료급여,2021-12,광주광역시          ,55354,38923
기초의료급여,2021-12,대전광역시          ,47113,35244
기초의료급여,2021-12,울산광역시          ,20816,16682
기초의료급여,2021-12,세종특별자치시      ,3993,3073
기초의료급여,2021-12,경기도              ,235739,185122
기초의료급여,2021-12,강원도              ,52508,41337
기초의료급여,2021-12,충청북도            ,45447,35874
기초의료급여,2021-12,충청남도            ,53199,41910
기초의료급여,2021-12,전라북도            ,78872,58073
기초의료급여,2021-12,전라남도            ,62243,48254
기초의료급여,2021-12,경상북도            ,89938,71098
기초의료급여,2021-12,경상남도            ,92368,73023
기초의료급여,2021-12,제주특별자치도      ,19721,14659
기초주거급여,2021-01,서울특별시          ,348835,250226
기초주거급여,2021-01,부산광역시          ,185552,134018
기초주거급여,2021-01,대구광역시          ,121851,85093
기초주거급여,2021-01,인천광역시          ,132217,88593
기초주거급여,2021-01,광주광역시          ,79868,51326
기초주거급여,2021-01,대전광역시          ,61808,42102
기초주거급여,2021-01,울산광역시          ,31571,22452
기초주거급여,2021-01,세종특별자치시      ,6446,4176
기초주거급여,2021-01,경기도              ,345325,240790
기초주거급여,2021-01,강원도              ,69245,49749
기초주거급여,2021-01,충청북도            ,62296,44584
기초주거급여,2021-01,충청남도            ,66655,48267
기초주거급여,2021-01,전라북도            ,104512,70602
기초주거급여,2021-01,전라남도            ,80975,58135
기초주거급여,2021-01,경상북도            ,112147,81685
기초주거급여,2021-01,경상남도            ,123422,88312
기초주거급여,2021-01,제주특별자치도      ,25283,16628
기초주거급여,2021-02,서울특별시          ,351982,252766
기초주거급여,2021-02,부산광역시          ,187472,135428
기초주거급여,2021-02,대구광역시          ,123141,86026
기초주거급여,2021-02,인천광역시          ,133468,89489
기초주거급여,2021-02,광주광역시          ,80691,51881
기초주거급여,2021-02,대전광역시          ,62151,42399
기초주거급여,2021-02,울산광역시          ,31928,22733
기초주거급여,2021-02,세종특별자치시      ,6537,4245
기초주거급여,2021-02,경기도              ,349415,243670
기초주거급여,2021-02,강원도              ,69742,50079
기초주거급여,2021-02,충청북도            ,62772,44921
기초주거급여,2021-02,충청남도            ,67238,48725
기초주거급여,2021-02,전라북도            ,105278,71152
기초주거급여,2021-02,전라남도            ,81360,58415
기초주거급여,2021-02,경상북도            ,113201,82473
기초주거급여,2021-02,경상남도            ,124939,89427
기초주거급여,2021-02,제주특별자치도      ,25565,16823
기초주거급여,2021-03,서울특별시          ,357347,256997
기초주거급여,2021-03,부산광역시          ,191552,138349
기초주거급여,2021-03,대구광역시          ,125704,87926
기초주거급여,2021-03,인천광역시          ,135791,91062
기초주거급여,2021-03,광주광역시          ,81965,52824
기초주거급여,2021-03,대전광역시          ,63092,43110
기초주거급여,2021-03,울산광역시          ,32868,23390
기초주거급여,2021-03,세종특별자치시      ,6636,4298
기초주거급여,2021-03,경기도              ,356262,248513
기초주거급여,2021-03,강원도              ,70690,50834
기초주거급여,2021-03,충청북도            ,63969,45852
기초주거급여,2021-03,충청남도            ,68633,49716
기초주거급여,2021-03,전라북도            ,107040,72393
기초주거급여,2021-03,전라남도            ,82465,59264
기초주거급여,2021-03,경상북도            ,115316,84065
기초주거급여,2021-03,경상남도            ,128124,91695
기초주거급여,2021-03,제주특별자치도      ,26272,17283
기초주거급여,2021-04,서울특별시          ,362553,260932
기초주거급여,2021-04,부산광역시          ,194546,140291
기초주거급여,2021-04,대구광역시          ,127651,89275
기초주거급여,2021-04,인천광역시          ,137878,92462
기초주거급여,2021-04,광주광역시          ,83104,53560
기초주거급여,2021-04,대전광역시          ,64138,43813
기초주거급여,2021-04,울산광역시          ,33478,23789
기초주거급여,2021-04,세종특별자치시      ,6740,4356
기초주거급여,2021-04,경기도              ,362259,252639
기초주거급여,2021-04,강원도              ,71241,51236
기초주거급여,2021-04,충청북도            ,65263,46688
기초주거급여,2021-04,충청남도            ,69571,50393
기초주거급여,2021-04,전라북도            ,108431,73322
기초주거급여,2021-04,전라남도            ,83394,59944
기초주거급여,2021-04,경상북도            ,117122,85325
기초주거급여,2021-04,경상남도            ,130088,92963
기초주거급여,2021-04,제주특별자치도      ,26906,17680
기초주거급여,2021-05,서울특별시          ,367328,264413
기초주거급여,2021-05,부산광역시          ,196884,141921
기초주거급여,2021-05,대구광역시          ,129438,90425
기초주거급여,2021-05,인천광역시          ,139964,93830
기초주거급여,2021-05,광주광역시          ,83805,54059
기초주거급여,2021-05,대전광역시          ,65099,44424
기초주거급여,2021-05,울산광역시          ,34062,24181
기초주거급여,2021-05,세종특별자치시      ,6859,4422
기초주거급여,2021-05,경기도              ,367546,256192
기초주거급여,2021-05,강원도              ,71720,51607
기초주거급여,2021-05,충청북도            ,65995,47165
기초주거급여,2021-05,충청남도            ,70524,51062
기초주거급여,2021-05,전라북도            ,109452,73942
기초주거급여,2021-05,전라남도            ,83884,60275
기초주거급여,2021-05,경상북도            ,118385,86193
기초주거급여,2021-05,경상남도            ,131878,94116
기초주거급여,2021-05,제주특별자치도      ,27353,17956
기초주거급여,2021-06,서울특별시          ,371961,267857
기초주거급여,2021-06,부산광역시          ,198960,143447
기초주거급여,2021-06,대구광역시          ,130698,91346
기초주거급여,2021-06,인천광역시          ,142033,95242
기초주거급여,2021-06,광주광역시          ,84724,54686
기초주거급여,2021-06,대전광역시          ,65780,44889
기초주거급여,2021-06,울산광역시          ,34580,24562
기초주거급여,2021-06,세종특별자치시      ,6936,4451
기초주거급여,2021-06,경기도              ,372468,259721
기초주거급여,2021-06,강원도              ,72307,52004
기초주거급여,2021-06,충청북도            ,66667,47644
기초주거급여,2021-06,충청남도            ,71216,51583
기초주거급여,2021-06,전라북도            ,110194,74458
기초주거급여,2021-06,전라남도            ,84457,60667
기초주거급여,2021-06,경상북도            ,119691,87083
기초주거급여,2021-06,경상남도            ,133559,95278
기초주거급여,2021-06,제주특별자치도      ,27740,18224
기초주거급여,2021-07,서울특별시          ,373857,269806
기초주거급여,2021-07,부산광역시          ,199683,144272
기초주거급여,2021-07,대구광역시          ,131155,91878
기초주거급여,2021-07,인천광역시          ,143490,96462
기초주거급여,2021-07,광주광역시          ,84930,54983
기초주거급여,2021-07,대전광역시          ,66061,45227
기초주거급여,2021-07,울산광역시          ,34883,24839
기초주거급여,2021-07,세종특별자치시      ,6920,4464
기초주거급여,2021-07,경기도              ,374706,261913
기초주거급여,2021-07,강원도              ,72353,52165
기초주거급여,2021-07,충청북도            ,66814,47900
기초주거급여,2021-07,충청남도            ,71509,51867
기초주거급여,2021-07,전라북도            ,110065,74613
기초주거급여,2021-07,전라남도            ,84312,60713
기초주거급여,2021-07,경상북도            ,120099,87528
기초주거급여,2021-07,경상남도            ,134359,95962
기초주거급여,2021-07,제주특별자치도      ,27878,18361
기초주거급여,2021-08,서울특별시          ,376734,272162
기초주거급여,2021-08,부산광역시          ,201221,145492
기초주거급여,2021-08,대구광역시          ,131817,92485
기초주거급여,2021-08,인천광역시          ,145539,97976
기초주거급여,2021-08,광주광역시          ,85220,55284
기초주거급여,2021-08,대전광역시          ,66684,45675
기초주거급여,2021-08,울산광역시          ,35182,25107
기초주거급여,2021-08,세종특별자치시      ,6994,4517
기초주거급여,2021-08,경기도              ,378462,264751
기초주거급여,2021-08,강원도              ,72665,52423
기초주거급여,2021-08,충청북도            ,67232,48229
기초주거급여,2021-08,충청남도            ,72240,52374
기초주거급여,2021-08,전라북도            ,110624,75061
기초주거급여,2021-08,전라남도            ,84615,60977
기초주거급여,2021-08,경상북도            ,120797,88098
기초주거급여,2021-08,경상남도            ,135833,97026
기초주거급여,2021-08,제주특별자치도      ,28157,18520
기초주거급여,2021-09,서울특별시          ,377559,273102
기초주거급여,2021-09,부산광역시          ,201817,146064
기초주거급여,2021-09,대구광역시          ,132313,92929
기초주거급여,2021-09,인천광역시          ,145895,98375
기초주거급여,2021-09,광주광역시          ,85481,55510
기초주거급여,2021-09,대전광역시          ,66710,45792
기초주거급여,2021-09,울산광역시          ,35397,25293
기초주거급여,2021-09,세종특별자치시      ,7021,4545
기초주거급여,2021-09,경기도              ,380250,266332
기초주거급여,2021-09,강원도              ,72816,52631
기초주거급여,2021-09,충청북도            ,67386,48397
기초주거급여,2021-09,충청남도            ,72574,52641
기초주거급여,2021-09,전라북도            ,110876,75269
기초주거급여,2021-09,전라남도            ,84557,60958
기초주거급여,2021-09,경상북도            ,121236,88447
기초주거급여,2021-09,경상남도            ,136378,97488
기초주거급여,2021-09,제주특별자치도      ,28257,18594
기초주거급여,2021-10,서울특별시          ,378833,274385
기초주거급여,2021-10,부산광역시          ,202533,146711
기초주거급여,2021-10,대구광역시          ,132584,93242
기초주거급여,2021-10,인천광역시          ,146445,98885
기초주거급여,2021-10,광주광역시          ,85756,55773
기초주거급여,2021-10,대전광역시          ,66988,46023
기초주거급여,2021-10,울산광역시          ,35438,25359
기초주거급여,2021-10,세종특별자치시      ,7024,4557
기초주거급여,2021-10,경기도              ,382214,268009
기초주거급여,2021-10,강원도              ,72662,52553
기초주거급여,2021-10,충청북도            ,67686,48638
기초주거급여,2021-10,충청남도            ,72817,52857
기초주거급여,2021-10,전라북도            ,111067,75490
기초주거급여,2021-10,전라남도            ,84132,60660
기초주거급여,2021-10,경상북도            ,121832,88881
기초주거급여,2021-10,경상남도            ,136873,97921
기초주거급여,2021-10,제주특별자치도      ,28478,18750
기초주거급여,2021-11,서울특별시          ,380837,276339
기초주거급여,2021-11,부산광역시          ,204389,148193
기초주거급여,2021-11,대구광역시          ,133464,93999
기초주거급여,2021-11,인천광역시          ,147551,99738
기초주거급여,2021-11,광주광역시          ,86165,56164
기초주거급여,2021-11,대전광역시          ,67457,46413
기초주거급여,2021-11,울산광역시          ,35860,25679
기초주거급여,2021-11,세종특별자치시      ,7050,4578
기초주거급여,2021-11,경기도              ,385237,270693
기초주거급여,2021-11,강원도              ,72857,52765
기초주거급여,2021-11,충청북도            ,68081,48945
기초주거급여,2021-11,충청남도            ,73390,53331
기초주거급여,2021-11,전라북도            ,111712,76007
기초주거급여,2021-11,전라남도            ,84639,61046
기초주거급여,2021-11,경상북도            ,122783,89638
기초주거급여,2021-11,경상남도            ,138223,98941
기초주거급여,2021-11,제주특별자치도      ,28637,18884
기초주거급여,2021-12,서울특별시          ,383267,278602
기초주거급여,2021-12,부산광역시          ,205979,149560
기초주거급여,2021-12,대구광역시          ,134504,94803
기초주거급여,2021-12,인천광역시          ,148263,100380
기초주거급여,2021-12,광주광역시          ,86643,56576
기초주거급여,2021-12,대전광역시          ,67853,46770
기초주거급여,2021-12,울산광역시          ,36268,25979
기초주거급여,2021-12,세종특별자치시      ,7182,4662
기초주거급여,2021-12,경기도              ,387864,272972
기초주거급여,2021-12,강원도              ,73374,53186
기초주거급여,2021-12,충청북도            ,68486,49294
기초주거급여,2021-12,충청남도            ,73873,53745
기초주거급여,2021-12,전라북도            ,112274,76451
기초주거급여,2021-12,전라남도            ,85014,61383
기초주거급여,2021-12,경상북도            ,123734,90433
기초주거급여,2021-12,경상남도            ,139483,99987
기초주거급여,2021-12,제주특별자치도      ,28950,19135
기초교육급여,2021-01,서울특별시          ,42903,30649
기초교육급여,2021-01,부산광역시          ,22963,16410
기초교육급여,2021-01,대구광역시          ,17105,12155
기초교육급여,2021-01,인천광역시          ,22161,15176
기초교육급여,2021-01,광주광역시          ,14232,9758
기초교육급여,2021-01,대전광역시          ,10557,7300
기초교육급여,2021-01,울산광역시          ,2669,1856
기초교육급여,2021-01,세종특별자치시      ,1335,867
기초교육급여,2021-01,경기도              ,58750,40094
기초교육급여,2021-01,강원도              ,10737,7410
기초교육급여,2021-01,충청북도            ,10675,7160
기초교육급여,2021-01,충청남도            ,11772,7906
기초교육급여,2021-01,전라북도            ,18587,12204
기초교육급여,2021-01,전라남도            ,14321,9652
기초교육급여,2021-01,경상북도            ,17065,11771
기초교육급여,2021-01,경상남도            ,22486,15253
기초교육급여,2021-01,제주특별자치도      ,5410,3582
기초교육급여,2021-02,서울특별시          ,42905,30651
기초교육급여,2021-02,부산광역시          ,23002,16439
기초교육급여,2021-02,대구광역시          ,17118,12172
기초교육급여,2021-02,인천광역시          ,22214,15213
기초교육급여,2021-02,광주광역시          ,14241,9765
기초교육급여,2021-02,대전광역시          ,10572,7319
기초교육급여,2021-02,울산광역시          ,2661,1851
기초교육급여,2021-02,세종특별자치시      ,1338,871
기초교육급여,2021-02,경기도              ,58822,40157
기초교육급여,2021-02,강원도              ,10757,7420
기초교육급여,2021-02,충청북도            ,10695,7172
기초교육급여,2021-02,충청남도            ,11798,7921
기초교육급여,2021-02,전라북도            ,18621,12228
기초교육급여,2021-02,전라남도            ,14306,9664
기초교육급여,2021-02,경상북도            ,17126,11822
기초교육급여,2021-02,경상남도            ,22566,15297
기초교육급여,2021-02,제주특별자치도      ,5461,3607
기초교육급여,2021-03,서울특별시          ,38732,27928
기초교육급여,2021-03,부산광역시          ,20812,14971
기초교육급여,2021-03,대구광역시          ,16004,11387
기초교육급여,2021-03,인천광역시          ,21331,14658
기초교육급여,2021-03,광주광역시          ,13040,9022
기초교육급여,2021-03,대전광역시          ,9717,6718
기초교육급여,2021-03,울산광역시          ,2463,1735
기초교육급여,2021-03,세종특별자치시      ,1252,832
기초교육급여,2021-03,경기도              ,56786,38857
기초교육급여,2021-03,강원도              ,9730,6810
기초교육급여,2021-03,충청북도            ,9776,6643
기초교육급여,2021-03,충청남도            ,10794,7322
기초교육급여,2021-03,전라북도            ,17198,11393
기초교육급여,2021-03,전라남도            ,13061,8900
기초교육급여,2021-03,경상북도            ,15746,10946
기초교육급여,2021-03,경상남도            ,20834,14246
기초교육급여,2021-03,제주특별자치도      ,5050,3356
기초교육급여,2021-04,서울특별시          ,39706,28565
기초교육급여,2021-04,부산광역시          ,22431,15954
기초교육급여,2021-04,대구광역시          ,16690,11811
기초교육급여,2021-04,인천광역시          ,21890,14985
기초교육급여,2021-04,광주광역시          ,14325,9793
기초교육급여,2021-04,대전광역시          ,10161,7013
기초교육급여,2021-04,울산광역시          ,2620,1839
기초교육급여,2021-04,세종특별자치시      ,1280,850
기초교육급여,2021-04,경기도              ,58610,39968
기초교육급여,2021-04,강원도              ,10166,7086
기초교육급여,2021-04,충청북도            ,10341,6971
기초교육급여,2021-04,충청남도            ,11325,7647
기초교육급여,2021-04,전라북도            ,18305,12041
기초교육급여,2021-04,전라남도            ,14070,9462
기초교육급여,2021-04,경상북도            ,17111,11746
기초교육급여,2021-04,경상남도            ,22462,15203
기초교육급여,2021-04,제주특별자치도      ,5361,3537
기초교육급여,2021-05,서울특별시          ,40756,29261
기초교육급여,2021-05,부산광역시          ,23074,16356
기초교육급여,2021-05,대구광역시          ,17193,12147
기초교육급여,2021-05,인천광역시          ,22669,15436
기초교육급여,2021-05,광주광역시          ,14575,9956
기초교육급여,2021-05,대전광역시          ,10526,7263
기초교육급여,2021-05,울산광역시          ,2789,1941
기초교육급여,2021-05,세종특별자치시      ,1385,913
기초교육급여,2021-05,경기도              ,60836,41270
기초교육급여,2021-05,강원도              ,10601,7334
기초교육급여,2021-05,충청북도            ,10929,7306
기초교육급여,2021-05,충청남도            ,11888,7957
기초교육급여,2021-05,전라북도            ,18983,12423
기초교육급여,2021-05,전라남도            ,14555,9737
기초교육급여,2021-05,경상북도            ,17696,12106
기초교육급여,2021-05,경상남도            ,23902,16007
기초교육급여,2021-05,제주특별자치도      ,5805,3812
기초교육급여,2021-06,서울특별시          ,41371,29643
기초교육급여,2021-06,부산광역시          ,23401,16570
기초교육급여,2021-06,대구광역시          ,17336,12213
기초교육급여,2021-06,인천광역시          ,23255,15794
기초교육급여,2021-06,광주광역시          ,14699,10024
기초교육급여,2021-06,대전광역시          ,10625,7324
기초교육급여,2021-06,울산광역시          ,2813,1949
기초교육급여,2021-06,세종특별자치시      ,1403,928
기초교육급여,2021-06,경기도              ,61800,41837
기초교육급여,2021-06,강원도              ,10741,7418
기초교육급여,2021-06,충청북도            ,11075,7389
기초교육급여,2021-06,충청남도            ,12087,8066
기초교육급여,2021-06,전라북도            ,19096,12488
기초교육급여,2021-06,전라남도            ,14674,9802
기초교육급여,2021-06,경상북도            ,17865,12213
기초교육급여,2021-06,경상남도            ,24347,16259
기초교육급여,2021-06,제주특별자치도      ,5855,3847
기초교육급여,2021-07,서울특별시          ,41440,29673
기초교육급여,2021-07,부산광역시          ,23423,16590
기초교육급여,2021-07,대구광역시          ,17342,12211
기초교육급여,2021-07,인천광역시          ,23365,15862
기초교육급여,2021-07,광주광역시          ,14678,9997
기초교육급여,2021-07,대전광역시          ,10634,7338
기초교육급여,2021-07,울산광역시          ,2806,1944
기초교육급여,2021-07,세종특별자치시      ,1417,933
기초교육급여,2021-07,경기도              ,61614,41682
기초교육급여,2021-07,강원도              ,10654,7353
기초교육급여,2021-07,충청북도            ,11093,7399
기초교육급여,2021-07,충청남도            ,12108,8086
기초교육급여,2021-07,전라북도            ,19027,12444
기초교육급여,2021-07,전라남도            ,14627,9776
기초교육급여,2021-07,경상북도            ,17783,12175
기초교육급여,2021-07,경상남도            ,24426,16284
기초교육급여,2021-07,제주특별자치도      ,5850,3843
기초교육급여,2021-08,서울특별시          ,41457,29678
기초교육급여,2021-08,부산광역시          ,23436,16603
기초교육급여,2021-08,대구광역시          ,17272,12145
기초교육급여,2021-08,인천광역시          ,23310,15842
기초교육급여,2021-08,광주광역시          ,14657,9988
기초교육급여,2021-08,대전광역시          ,10650,7346
기초교육급여,2021-08,울산광역시          ,2827,1949
기초교육급여,2021-08,세종특별자치시      ,1406,927
기초교육급여,2021-08,경기도              ,61315,41451
기초교육급여,2021-08,강원도              ,10637,7337
기초교육급여,2021-08,충청북도            ,11087,7400
기초교육급여,2021-08,충청남도            ,12123,8073
기초교육급여,2021-08,전라북도            ,18985,12409
기초교육급여,2021-08,전라남도            ,14632,9772
기초교육급여,2021-08,경상북도            ,17793,12188
기초교육급여,2021-08,경상남도            ,24340,16249
기초교육급여,2021-08,제주특별자치도      ,5884,3869
기초교육급여,2021-09,서울특별시          ,41383,29630
기초교육급여,2021-09,부산광역시          ,23470,16614
기초교육급여,2021-09,대구광역시          ,17301,12158
기초교육급여,2021-09,인천광역시          ,23281,15812
기초교육급여,2021-09,광주광역시          ,14652,9985
기초교육급여,2021-09,대전광역시          ,10626,7327
기초교육급여,2021-09,울산광역시          ,2836,1952
기초교육급여,2021-09,세종특별자치시      ,1404,921
기초교육급여,2021-09,경기도              ,61125,41336
기초교육급여,2021-09,강원도              ,10641,7332
기초교육급여,2021-09,충청북도            ,11051,7383
기초교육급여,2021-09,충청남도            ,12147,8082
기초교육급여,2021-09,전라북도            ,18967,12385
기초교육급여,2021-09,전라남도            ,14563,9726
기초교육급여,2021-09,경상북도            ,17808,12196
기초교육급여,2021-09,경상남도            ,24342,16242
기초교육급여,2021-09,제주특별자치도      ,5878,3866
기초교육급여,2021-10,서울특별시          ,41427,29651
기초교육급여,2021-10,부산광역시          ,23505,16648
기초교육급여,2021-10,대구광역시          ,17324,12188
기초교육급여,2021-10,인천광역시          ,23283,15820
기초교육급여,2021-10,광주광역시          ,14658,9985
기초교육급여,2021-10,대전광역시          ,10665,7345
기초교육급여,2021-10,울산광역시          ,2837,1952
기초교육급여,2021-10,세종특별자치시      ,1409,924
기초교육급여,2021-10,경기도              ,61190,41392
기초교육급여,2021-10,강원도              ,10641,7333
기초교육급여,2021-10,충청북도            ,11061,7389
